Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines
26/4/2016,-61.633,85.67,73.91,-39.57,-128.485,68.76448423,39.702
27/4/2016,-27.704,65.92,153.49,-1.62,0,173.0804344,3.3902
28/4/2016,-38.062,35.53,-180.82,-22.04,-4.254,49.33168956,-1.4497
29/4/2016,-29.145,-2.42,37.15,-14.44,-191.634,-114.2487846,5.3091
2/5/2016,-38.368,52.6,-74.66,0,0,-1.824723721,-0.5629
3/5/2016,-48.413,-112.82,120.33,12.56,-64.016,-61.97505198,0.6444
4/5/2016,-27.7,-4.63,123.16,-38.96,96.312,-49.22688839,9.3872
5/5/2016,0,-49.31,0,0,-558.186,-174.9724148,-13.0147
6/5/2016,0,28.44,0,0,-29.878,-69.70032536,-12.9904
9/5/2016,-34.184,44.44,-131.56,-53.89,39.552,-28.1125583,0
10/5/2016,-7.637,57.46,50.14,-37.05,21.048,-42.75687493,-14.923
11/5/2016,7.765,-48.51,73.32,-28.43,-7.033,245.9884681,40.4045
12/5/2016,27.719,7.7,11.6,-24.88,-7.384,-113.8751148,-0.7534
13/5/2016,-25.575,239.89,-135.56,116.1,-4.345,-84.35284792,14.3146
16/5/2016,-0.044,-14.44,-10.95,16.33,-72.872,-20.13831733,5.8635
17/5/2016,-6.515,19.78,-68.01,-18.34,5.45,57.33795832,-0.4497
18/5/2016,19.906,-0.68,-2.4,25.35,-121.787,-13.16518132,-0.1063
19/5/2016,-51.213,50.68,-34.05,3.68,-38.018,-69.67741935,0.0757
20/5/2016,8.451,-102.71,-74.67,0,-102.521,-40.77834275,-10.7714
23/5/2016,13.041,-5.34,-2.37,12.65,-19.326,-9.95353524,-4.6308
24/5/2016,3.771,-118.37,-79.96,-10.47,29.753,-0.950860983,-2.2974
25/5/2016,24.871,75.55,134.39,10.25,-122.591,31.70885546,19.0601
26/5/2016,20.241,107.06,-7.68,15.09,14.613,0,180.364
27/5/2016,26.645,98.13,128.96,74.17,20.139,41.00102541,17.5077
31/5/2016,27.811,2.93,-31.17,45,-173.373,-99.56409759,49.4112
1/6/2016,2.469,51.01,216.49,-12,-176.655,-46.53751076,10.0327
2/6/2016,32.694,89.65,325.55,29.28,10.506,-19.49033245,5.0631
3/6/2016,12.793,239.7,-127.77,158,129.116,55.66633593,10.0563
6/6/2016,41.079,9.74,0,21.52,-123.465,123.8850674,9.297
7/6/2016,47.679,81.26,238.91,50.82,29.033,104.5861668,53.2087
8/6/2016,-4.127,81,269.33,37.56,-108.785,93.9299634,42.1273
9/6/2016,30.96,39.53,353.34,-8.82,-105.474,36.78863463,4.1079
10/6/2016,7.112,32.8,-9.32,-2.42,-111.256,-83.19981356,-8.2122
13/6/2016,-30.147,53.35,-167.1,-12.39,-92.472,35.6646851,-9.3245
14/6/2016,54.097,-13.74,-108.16,-2.11,-80.752,-103.7311504,-6.6074
15/6/2016,-17.617,-11.99,-7.52,25.42,-201.513,-56.32705923,-11.3283
16/6/2016,-0.416,-16.1,-21.45,-27.41,0,51.30294287,7.3843
17/6/2016,5.19,7.94,-61.2,19.85,-17.075,24.14493517,30.2954
20/6/2016,-20.266,-78.27,62.73,33.56,-7.68,121.3432308,7.6375
21/6/2016,40.448,62.41,-152.73,-4.1,-6.985,85.19711792,22.8485
22/6/2016,25.806,-4.72,31.08,-3.35,-63.15,26.07964471,24.2867
23/6/2016,18.037,33.85,-21.92,36.65,-59.045,94.33075586,11.7809
24/6/2016,43.735,-84.91,-50.46,-22.19,-154.234,-202.2022805,26.0892
27/6/2016,58.686,-10.17,-106.25,-37.45,-178.733,-147.538838,10.5004
28/6/2016,52.427,-31.71,-338.52,54.58,-38.833,-34.86179649,-3.1374
29/6/2016,131.538,21.49,5.95,-8.38,-80.353,32.18036707,8.3061
30/6/2016,131.792,219.11,349.39,195.6,94.715,162.2635871,67.5151
1/7/2016,75.084,-39.06,249.09,0,-94.981,195.7530986,41.8083
5/7/2016,0,43.81,4.95,35.09,-91.845,-5.07113452,19.8057
6/7/2016,0,0,-404.81,-34.95,-201.573,-29.07351793,0
7/7/2016,0,-64.3,201.63,50.87,-76.646,21.71551596,-15.4227
8/7/2016,0,94.16,-13.17,14.76,-88.993,147.7367639,46.688
11/7/2016,115.47,159.84,272.2,17.39,37.791,163.4025323,17.0297
12/7/2016,120.437,54.38,154.42,92.43,-49.496,206.1378808,20.4492
13/7/2016,66.31,48.16,538.95,129.04,107.324,30.57298689,52.1074
14/7/2016,39.223,125.23,338.21,114.1,16.029,178.0063379,28.0476
15/7/2016,91.852,210.61,418.54,111.09,77.229,109.4902343,39.8421
18/7/2016,3.392,86.01,200.95,0,90.896,134.3457685,10.6454
19/7/2016,61.313,105.92,253.99,0,229.436,104.7855934,20.7217
20/7/2016,65.76,71.92,166.34,144.09,55.75,55.64950604,20.7373
21/7/2016,37.782,65.67,120.96,74.02,53.861,55.31587151,28.0567
22/7/2016,-17.583,77.23,73.55,57.5,-20.74,-15.80318201,-1.5681
25/7/2016,7.649,119.52,176.58,54.39,58.494,-10.98518721,13.4325
26/7/2016,28.76,106.64,192.08,79.79,16.81,5.446720186,25.9004
27/7/2016,47.012,70.63,198.45,91.3,-72.094,19.1999019,21.3203
28/7/2016,41.717,299.85,220.55,120.34,-95.192,4.098046958,18.2156
29/7/2016,121.13,31.15,210.52,18.04,-140.471,7.945584931,-0.8533
1/8/2016,140.514,98.23,259.29,21.62,95.727,18.00245023,15.6313
2/8/2016,223.36,37.01,46.85,2.09,-61.724,-45.76722498,-1.8194
3/8/2016,27.521,93.98,-67.54,-32.84,0,-58.43143916,53.7978
4/8/2016,79.104,82.07,62.51,28.9,-34.342,-21.12802205,1.48
5/8/2016,112.48,73.13,196.02,28.06,4.764,-58.12537521,-2.2408
8/8/2016,52.452,175.56,81.75,196.71,47.883,41.8924284,-5.52
9/8/2016,73.865,47.98,220.32,151.58,0,-4.105433849,6.8289
10/8/2016,200.181,75.03,367.49,100.55,167.117,-52.33775788,-2.6054
11/8/2016,4.68,95.87,-62.98,131.29,79.942,-31.29063037,150.309
12/8/2016,52.075,190.49,64.37,0,43.297,-29.35208092,-1.5709
15/8/2016,27.099,0,0,76.04,-39.424,-8.125804325,-11.767
16/8/2016,44.373,116.79,-21.3,-26.84,-59.412,5.749797015,-16.4139
17/8/2016,0,0,10.16,37.75,92.588,-29.44347392,-21.4892
18/8/2016,108.726,38.22,206.17,12.11,-13.641,-6.10502269,-11.4788
19/8/2016,-40.339,81.17,210.67,12.76,-86.036,-42.38474264,-10.5443
22/8/2016,21.631,-16.83,-40.48,58.35,57.362,-159.9837536,4.7805
23/8/2016,-12.337,0.93,53.81,18.41,0.739,-5.723472669,-10.0125
24/8/2016,-63.662,-4.85,-36.69,43.05,-54.421,1.354418605,-31.9837
25/8/2016,51.861,-45.48,-293.23,29.44,-87.182,-9.670139426,-22.8408
26/8/2016,5.649,45.26,-353.16,-21.74,-118.991,38.70762258,-16.1226
29/8/2016,-11.412,82.99,69.79,52,-11.673,-26.59814241,0
30/8/2016,-57.643,57.96,92.55,21.38,-95.23,-45.47103461,-45.9607
31/8/2016,-54.745,137.8,-3.91,47.6,-166.169,-172.9535381,-53.9896
1/9/2016,-26.556,-57.05,-90.11,10.94,-111.26,42.86082474,-44.279
2/9/2016,-0.477,36.76,204.64,2.8,-16.948,143.5251313,-17.6179
6/9/2016,11.883,209.38,227.86,-23.73,24.826,99.02659574,-20.4612
7/9/2016,-18.196,130.23,53.66,12.17,35.84,0,-57.3771
8/9/2016,-19.343,20.1,181.96,18,-55.669,19.23203887,-45.8441
9/9/2016,-69.404,-50.66,3.31,12.18,-14.906,-236.4310155,-22.3883
12/9/2016,0,-88.36,-171.81,98.12,21.368,-133.1791587,0
13/9/2016,-28.572,0,281.1,119.13,45.729,-207.515243,-12.2472
14/9/2016,-63.719,-70.66,0,42.35,-47.14,-82.79418799,-33.921
15/9/2016,-40.18,51.63,0,39.69,48.532,38.03034433,-8.7592
16/9/2016,-10.653,80.88,0,165.13,-126.178,-116.007847,-34.4136
19/9/2016,-7.412,144.2,45.32,-98.89,58.235,-2.24890763,-18.6069
20/9/2016,-33.532,164.98,88.31,51.08,-71.602,9.729696561,-7.7875
21/9/2016,42.09,75.76,73.77,9.42,-86.669,-46.61258113,-7.3037
22/9/2016,-17.602,60.14,158.13,58,-43.907,-21.35560592,-0.6369
23/9/2016,13.134,-37.16,-2.94,-18.03,-64.834,-14.49121726,-5.6219
26/9/2016,-25.768,-21.53,131.6,-15.72,-46.4,-88.19012346,0.0864
27/9/2016,-38.917,121.21,8.08,-29.91,-46.495,-3.871885241,-0.3786
28/9/2016,-51.57,146.66,-103,22.17,-92.902,52.08845209,-5.6478
29/9/2016,72.291,512.54,192.52,-37.24,-490.314,-31.53437855,3.0598
30/9/2016,29.545,-27.58,-175.41,-16.11,-57.609,-26.24842854,79.8925
3/10/2016,37.96,16.35,0,49.12,44.239,54.51659137,1.0278
4/10/2016,-13.878,75.68,231.57,-14.02,86.152,53.09007212,4.0568
5/10/2016,-2.604,98.49,-9.06,31.24,-111.179,229.3616889,-6.712
6/10/2016,-5.763,54.11,105.53,-13.52,44.616,144.8965368,-6.8494
7/10/2016,-58.62,9.73,13.42,-16.59,22.788,92.9478296,-5.0922
11/10/2016,-15.882,0,-304.89,-14.48,-221.034,-23.26414326,-12.0683
12/10/2016,-73.918,0,-495.69,-11.54,-109.5,0,-11.444
13/10/2016,-71.704,-126.56,120.55,-16.23,-66.356,42.85318734,-15.4962
14/10/2016,-47.112,-141.43,33.51,-72.85,-70.55,-39.60073614,-8.6526
17/10/2016,-37.083,-32.89,206.41,-158.13,56.859,178.3921104,-9.2574
18/10/2016,7.808,56.03,135.52,-67.55,17.45,58.51647317,-2.2316
19/10/2016,-4.965,-44.3,195.73,-73.36,-89.045,27.93536578,22.2718
20/10/2016,18.122,51.12,49.02,34.98,53.411,14.67002006,8.6945
21/10/2016,1.353,-33.18,34.3,-15.57,48.942,44.25788056,4.891
24/10/2016,85.086,-58.61,71.71,0,-35.686,25.65708978,-2.239
25/10/2016,9.155,-75.51,-54.19,-16.4,47.042,18.75791165,-6.7254
26/10/2016,-88.274,-226.59,-60.14,-30.53,-46.185,40.26113818,-12.6586
27/10/2016,-52.048,-165.78,77.2,-39.39,7.174,102.0890054,-11.6218
28/10/2016,-2.603,-129.78,-86.83,-27.9,30.506,48.86681039,-13.3496
31/10/2016,-11.415,0,18.46,-69.92,31.352,137.3568365,0
1/11/2016,37.723,-14.39,58.57,-42.18,-47.011,-120.7834643,0
2/11/2016,18.994,-91.84,-47.26,-24.23,27.561,0,-30.4832
3/11/2016,13.008,10.95,-135.01,-59.05,68.175,-239.7436767,-38.8021
4/11/2016,-69.566,73.83,-187.51,-41.04,-59.802,-90.25127492,-21.0718
7/11/2016,-82.319,28.7,-171.81,-20.65,-18.263,-12.09881164,-15.2762
8/11/2016,11.139,47.91,-107.8,-3.73,18.736,14.984859,2.1868
9/11/2016,-4.262,-306.08,-180.64,-75.18,-41.617,-92.22601041,-4.3609
10/11/2016,-20.543,-94.82,85.39,-58.11,-79.359,-186.1999882,-10.2399
14/11/2016,-145.737,0,-297.8,-71.99,-55.143,27.19226738,-34.4545
15/11/2016,-41.416,-343.44,-213.25,-75.04,-141.777,0,-27.0213
16/11/2016,-27.591,-289.21,38.39,-58.6,-85.272,14.92864855,-27.7437
17/11/2016,-10.764,-139.57,35.22,-68.8,-134.223,0.240886368,1.2627
18/11/2016,-9.593,-128.22,-5.5,-20.77,-35.625,49.7466371,-17.4781
21/11/2016,-10.506,-181.81,47.61,-77.35,-120.529,-13.66590089,-13.9373
22/11/2016,-54.574,-98.87,294.07,-27.95,-64.17,-0.803385184,-17.3343
23/11/2016,-59.33,-159.92,97.97,-19.4,59.773,-4.515881676,-21.5106
25/11/2016,-46.363,-67.38,52.93,-14.57,-81.122,66.4408766,-4.3621
28/11/2016,-61.251,-198.89,126.87,1.24,-66.284,63.90553506,-5.2838
29/11/2016,-62.926,-95.08,400.83,-84.88,-118.963,-129.4054532,-27.7078
30/11/2016,-79.024,-52.59,198.38,-59.15,-224.351,94.80816375,0
1/12/2016,-13.377,-58.65,6.48,23.35,-46.423,-32.47928875,2.8306
2/12/2016,-20.507,-18.32,-18.93,-13.07,-53.001,-58.55269213,-4.4995
5/12/2016,-58.267,-40.86,-8.01,0,-11.871,-50.87600409,-6.0695
6/12/2016,-45.486,30.31,96.43,35.01,9.571,125.3965927,-0.905
7/12/2016,-27.088,52.22,60.5,7.81,99.269,-153.9781904,3.026
8/12/2016,-34.807,110.21,87,29.73,-43.356,-26.57303704,8.6534
9/12/2016,-4.059,49.42,69.83,10.47,54.674,-1.162027039,-18.8709
12/12/2016,0,0,79.1,0,-56.984,77.682514,-8.8779
13/12/2016,-17.654,-108.45,129,-45.48,-5.469,39.2190499,-22.3036
14/12/2016,-22.867,-70.61,135.37,-4.05,28.578,-169.550132,-1.7606
15/12/2016,-46.649,-59.83,36.53,-40.72,-123.897,-22.78446406,-35.6704
16/12/2016,-94.953,37.6,37.25,-55.25,0,44.12071865,-18.7648
19/12/2016,-31.601,-81.81,8.63,2.46,-38.069,-14.97165583,-17.9513
20/12/2016,7.103,-91.52,31.62,-22.04,-86.476,-24.79391136,-27.3959
21/12/2016,11.288,-163.27,107.9,-72.39,-33.395,-32.77093966,-15.1753
22/12/2016,31.751,-84.45,-52.13,-21.8,-28.964,-31.33203695,-22.6564
23/12/2016,34.017,-215.08,-46.99,-17.96,-8.303,1.776201107,-13.3136
27/12/2016,18.869,-100.57,134.36,-17.39,0,1.131856379,-1.6152
28/12/2016,50.598,-77.15,164.89,-8.08,48.948,64.1508743,5.4027
29/12/2016,-16.582,-97.07,114.32,149.54,95.147,70.35495866,5.1777
30/12/2016,7.231,-99.9,114.16,82.11,-1.804,0,0
3/1/2017,-5.75,-81.22,155.59,0,-13.967,201.7754977,6.4118
4/1/2017,-25.049,-100.02,213.32,62.48,24.884,26.40952411,3.714
5/1/2017,-5.777,-6.32,99.46,82.03,-48.222,56.52496015,14.7627
6/1/2017,9.512,-46.87,132.33,53.5,38.956,32.97418073,7.2971
9/1/2017,2.341,-56.52,192.45,44.34,-52.574,-1.8,4.0808
10/1/2017,-13.85,-16.64,56.28,28.94,-87.596,107.9216632,3.6366
11/1/2017,-9.141,-100.47,405.9,9.49,-114.703,85.04769948,9.1947
12/1/2017,-11.744,-0.24,13.62,-10.84,-146.09,197.1292316,3.548
13/1/2017,-27.327,-15.11,-107.53,-27.53,-74.125,51.63569697,-6.8325
17/1/2017,-8.669,27.29,-25.76,0.04,33.483,103.8695815,-6.2732
18/1/2017,4.731,49.45,2.17,-89.93,39.075,111.7669325,0.551
19/1/2017,13.482,69.47,110.16,-4.35,-9.417,60.69529908,-7.5742
23/1/2017,-6.067,-38.49,95.85,-7.45,15.756,135.9653669,-2.8561
24/1/2017,-13.827,16.21,6.75,-23.59,-36.432,268.9718683,-16.5417
25/1/2017,29.066,181.07,151.15,-44.11,-132.254,0,-1.6838
26/1/2017,17.117,0,354.22,90.71,61.613,293.9138105,-6.2255
27/1/2017,28.382,33.33,0,-29.89,-76.117,151.2715696,1.4858
30/1/2017,22.712,108.07,0,0.32,53.319,-18.23962131,4.7103
31/1/2017,-30.393,66.52,-296.98,-34.56,-173.962,22.77075526,-3.0586
1/2/2017,27.147,11.05,7.81,-60.13,-108.144,-31.22338725,-11.359
2/2/2017,7.991,106.74,25.52,1.29,-169.766,-34.00653553,-4.8932
3/2/2017,26.083,89.61,-85.95,-20.81,41.1,58.46910022,1.0591
6/2/2017,35.654,-65.84,21.26,34.11,35.1,-54.8515169,-7.526
7/2/2017,-18.322,40.12,-170.39,15.36,-80.044,46.84805948,-6.5651
8/2/2017,0.013,-27.97,-187.57,15.45,-35.51,0,-4.452
9/2/2017,31.784,89.4,84.61,-3.89,-59.17,-25.22417653,-12.3965
10/2/2017,-32.309,82.95,-98.07,-16.92,-56.24,84.32175644,-3.3425
13/2/2017,38.487,47.46,48.29,0,-21.897,118.6741255,-3.2611
14/2/2017,-28.815,-2.45,-118.97,-50.9,-107.932,111.7084873,-11.8277
15/2/2017,0,37.9,-2.95,-72.61,-50.993,292.8025123,-9.3113
16/2/2017,-28.132,-29.33,130.04,40.92,164.196,-23.5406079,10.1136
17/2/2017,-54.589,1202.04,257.39,53.77,113.858,-94.59520506,-0.9466
21/2/2017,-10.933,0,109.49,-18.81,-44.156,-50.47634426,-11.092
22/2/2017,7.124,37.57,421.64,25.7,52.3,-9.01386397,-19.942
23/2/2017,-18.528,102.94,11.03,2.17,1.188,-44.11019715,17.017
24/2/2017,-25.049,0,15.3,8.14,26.295,-155.3101585,1.061
27/2/2017,-14.902,-21.78,-183.85,-20.29,-32.747,0,-2.6228
28/2/2017,9.046,154.95,57.78,-31.65,-81.877,0,-15.3569
1/3/2017,-26.019,-14.54,0,-26.83,-3.666,-35.56004526,-16.1513
2/3/2017,37.677,3.63,595.45,-14.37,24.573,-178.4631973,-8.2428
3/3/2017,3.306,213.65,-18.18,-59.07,-13.14,-71.88440679,-6.7526
6/3/2017,-4.762,62.98,289.5,-62.79,25.528,-177.1836149,15.1108
7/3/2017,6.558,133.37,48.75,-68.69,46.879,-53.73593254,3.3948
8/3/2017,18.385,536.15,139.54,-23.88,-170.776,-127.0706625,-6.1514
9/3/2017,11.694,290.12,388.62,-9.31,-164.264,-13.12683996,-1.2011
10/3/2017,0.742,51.58,153.77,-36.5,-49.92,-94.82606066,-12.2871
13/3/2017,30.451,0,408.34,6.77,-96.785,14.16138036,-5.6098
14/3/2017,34.202,651.18,352.32,-56.13,31.113,-8.790001894,0.2056
15/3/2017,17.147,216.46,91.56,-69.96,-59.544,20.16106172,-15.5398
16/3/2017,138.18,217.83,306,-37.94,-94.842,-35.15726699,-2.3613
17/3/2017,186.502,244.12,221.17,44.97,211.557,-141.1148135,3.3716
20/3/2017,62.386,94.66,-118.32,21.23,29.847,68.32069269,-18.544
21/3/2017,29.447,247.63,327.01,44.18,0,-135.0717316,1.5489
22/3/2017,10.37,32.15,-104.45,1.48,78.443,48.64777328,-19.0821
23/3/2017,32.224,167.66,24.69,11.44,-40.796,-140.7057325,-7.6566
24/3/2017,79.317,89.16,-78.82,45.37,-103.853,34.32909764,-22.8133
27/3/2017,29.767,1129.52,-8.47,48.64,-54.802,-14.40844395,-10.4541
28/3/2017,0,0,55.24,48.74,-89.629,27.71434939,1.0609
29/3/2017,70.112,104.7,-64.7,4.55,-173.731,13.46453412,-119.593
30/3/2017,11.506,68.19,76.26,309.81,-168.431,-19.68129008,-3.5732
31/3/2017,-20.21,538.19,45.77,-8.35,-208.691,-47.20471432,0.0924
3/4/2017,32.896,90.03,39.59,37.64,-25.345,117.2712681,12.8902
4/4/2017,46.245,0,-42.19,2.42,-6.997,130.355284,81.1987
5/4/2017,23.725,73.97,38.15,10.71,-17.711,87.33826781,24.9337
6/4/2017,20.711,67.77,-16.09,0,-44.814,-68.65563862,16.6888
7/4/2017,101.767,-22.01,-67.83,13.74,33.575,64.16176704,31.227
10/4/2017,67.575,-98.66,-91.37,-3.69,-36.587,-67.19905486,9.4079
11/4/2017,42.02,-112.29,-88.87,-21.97,37.088,39.2974851,1.6217
12/4/2017,119.788,-76.61,36.83,32.26,4.466,-393.0923515,2.2003
13/4/2017,38.002,-48.55,-18.82,0,-13.703,-42.74064893,0
14/4/2017,0,0,-75.26,0,0,0,0
17/4/2017,66.619,-10.44,-15.32,-49.41,0,66.44507551,-2.2152
18/4/2017,57.825,-125.79,15.85,-21.39,-0.077,-21.40361039,-3.7509
19/4/2017,0,-87.51,-187.69,-10.7,7.159,-83.57278842,-6.1595
20/4/2017,101.948,-16.9,59.5,-11.99,-38.098,-40.05463787,-6.8465
21/4/2017,23.435,193.69,211.57,-28.88,-17.765,0,-4.7675
24/4/2017,0,-35.19,250.18,11.91,-59.738,6.228701128,3.0912
25/4/2017,98.652,50.71,627.2,33.18,77.981,152.5915099,29.2129
26/4/2017,142.769,-10.05,288.36,-31.15,-73.063,9.952104865,12.3615
27/4/2017,34.656,-3.56,5.03,-17.59,-73.029,2.188510946,-2.9174
28/4/2017,31.377,-173.4,-16.87,106.73,-58.453,34.48575476,0
1/5/2017,0,0,0,0,0,0,0
2/5/2017,63.758,-51.9,117.19,-6.03,-174.421,149.0742092,6.6516
3/5/2017,24.373,-14.57,0,-9.01,-171.789,-32.90374534,3.2247
4/5/2017,-23.503,-21.83,403.11,-14.11,-59.963,-107.7739447,0.4399
5/5/2017,51.889,-38.6,0,-61.2,-84.82,15.58710571,29.4164
8/5/2017,123.414,-90.53,536.09,17.12,-45.246,-20.98171018,13.6357
9/5/2017,50.806,211.59,0,11.1,-41.94,76.96517569,23.7709
10/5/2017,56.489,0,140.58,0,-5.432,70.0047356,10.8174
11/5/2017,0,222.68,150.52,70.17,-22.639,36.67834395,25.7858
12/5/2017,88.76,142.46,-302.46,19.63,42.368,145.8685281,-8.6078
15/5/2017,-55.678,60,-61.8,-14.73,-4.509,37.43005981,2.1974
16/5/2017,32.966,162.96,188.02,-2.66,14.745,23.34786681,15.3371
17/5/2017,-15.19,181.65,57.86,36.55,84.739,-150.1984392,10.2614
18/5/2017,29.361,55.91,39.23,-59.45,-1.294,56.37426207,-10.9788
19/5/2017,-7.59,488.17,88.71,-23.72,-142.468,59.28198193,-11.2659
22/5/2017,50.92,138.61,266.74,5.37,-37.031,213.7708933,5.3828
23/5/2017,17.247,-56.52,-26.63,49.9,-0.475,76.65575976,2.941
24/5/2017,0.892,55.31,96.28,3.12,47.057,71.89017694,9.0417
25/5/2017,0,122.34,83.76,9.13,-4.375,43.13406849,10.5699
26/5/2017,-2.629,-48.94,141.03,-22.07,-3.097,46.28711656,-2.1992
30/5/2017,-11.16,-26.58,25.21,141.54,14.269,32.50483411,11.4907
31/5/2017,-35.818,175.35,-321.34,-1.8,-128.407,-206.5703837,11.4928
1/6/2017,0,-69.93,-7.09,-44.19,-678.709,-25.66141635,3.8309
2/6/2017,-2.071,17.6,369.79,36.23,-9.085,18.44632072,35.7702
5/6/2017,-12.86,-17.36,291.62,14.39,97.35,10.82468911,19.5482
6/6/2017,-51.052,-486.95,0,0.54,-51.586,7.303456481,3.9663
7/6/2017,-14.129,13.86,144.6,-25.14,20.077,12.75132275,17.1473
8/6/2017,-3.403,322.06,308.43,6.34,-32.01,-113.2853989,15.3839
9/6/2017,-76.86,-10.75,136.76,-33.7,-50.864,-75.81156914,17.8173
12/6/2017,46.426,-0.72,-182.28,-10.32,-68.188,-34.01910271,0
13/6/2017,-12.693,761.79,-33.14,-45.08,-143.957,11.40357757,13.0328
14/6/2017,-15.626,13.39,51.66,-35.83,30.723,-288.3008152,230.286
15/6/2017,-20.263,-94.93,0.64,-5.78,-170.563,0,10.4167
16/6/2017,15.062,-107.47,-116.07,29.5,0,-114.6298208,12.1519
19/6/2017,-3.851,-26.65,141.59,2.11,33.822,79.49798952,-3.315
20/6/2017,-36.122,-45.71,409.51,-14.6,21.679,2.59157977,-7.4607
21/6/2017,14.625,-13.71,-141.06,-17.63,-24.871,-11.17525402,6.696
22/6/2017,-151.771,78.88,157.8,24.13,15.44,58.51116031,13.3739
23/6/2017,0,75.64,181.85,-28.73,47.618,-2.253200909,-7.4724
26/6/2017,0,0,31.12,-19.83,66.878,78.818248,0
27/6/2017,0,146.1,71.97,51.76,57.185,-62.61110943,-14.2705
28/6/2017,0,-56.27,-207.13,28.65,1.308,63.4917538,-3.937
29/6/2017,0,-113.58,85.01,87.04,-70.457,44.53054059,2.3428
30/6/2017,0,224.7,-37.01,-4.61,140.134,103.560716,20.5072
3/7/2017,35.54,-138.39,42.78,12.01,94.861,280.2847104,5.3002
5/7/2017,-22.275,19.3,45.3,-0.95,69.583,36.77015234,-7.581
6/7/2017,-38.628,93.58,197.62,77.21,68.19,-61.25269062,10.0133
7/7/2017,-24.822,-64.86,239.35,-6.62,114.902,-0.48269137,-3.0107
10/7/2017,-40.549,25.09,-93.42,0,154.783,33.05946311,0.6991
11/7/2017,-46.267,24.9,73.61,2.14,84.781,89.04445878,-1.2524
12/7/2017,-0.589,84.81,339.4,-13.71,37.259,117.0049875,4.7845
13/7/2017,-61.112,-12.92,343.8,41.96,130.232,112.2547707,-5.8667
14/7/2017,-73.312,83.09,196.76,11.44,-3.668,122.8937107,-15.4271
17/7/2017,-12.915,58.38,4.37,-16.86,-16.242,131.9179158,3.819
18/7/2017,-80.725,58.43,-159.37,69.52,32.118,43.81827398,5.4229
19/7/2017,-121.052,158.09,-29.13,-3.59,28.811,26.79157801,3.11
20/7/2017,-56.271,27.18,106.05,-37.36,29.73,-21.3938287,-2.4905
21/7/2017,-32.872,-15.85,241.88,-16.39,1.522,99.70605077,1.3238
24/7/2017,-24.153,-41.94,-142.83,23.27,10.16,16.95891195,1.5742
25/7/2017,-124.009,49.9,-348.64,-48.03,-17.254,110.1711476,11.3184
26/7/2017,-8.653,-29.89,-300.33,-27.22,-5.999,33.53091141,13.7078
27/7/2017,-2.204,380.4,-178.09,-27.85,10.398,51.07633709,12.3882
28/7/2017,-1.828,-1.78,-580.64,0,-23.663,-11.5692347,12.5075
31/7/2017,25.271,-190.06,-230.61,-215.05,-68.232,15.7730442,-1.8708
1/8/2017,-5.382,-143.57,-60.3,-14.09,-40.441,87.35438058,-6.5666
2/8/2017,-15.792,88.64,139.05,-67.51,23.954,19.03327338,9.9558
3/8/2017,-22.896,8.72,-406.92,-75.65,-50.993,-18.92894982,2.6976
4/8/2017,-13.547,-136.35,-174.3,-28.1,-102.962,21.73202197,0.3594
7/8/2017,-26.17,-26.09,90.74,-21.75,57.79,91.80681273,-0.8095
8/8/2017,-19.936,297.78,66.2,-26.63,-7.266,61.82696306,9.0832
9/8/2017,11.936,-67.25,-267.9,25.91,0,-8.139556992,6.7657
10/8/2017,-4.948,-153.84,-176.86,20.39,22.919,-105.8111045,3.3174
11/8/2017,-86.359,-285.09,-523.19,29.89,-79.084,-20.59116385,4.9391
14/8/2017,-22.351,-238,-215.21,0,-20.968,149.3064526,5.1834
15/8/2017,4.375,0,0,37.05,10.295,141.6775496,3.8387
16/8/2017,-9.178,-300.02,-39.14,3.35,45.784,253.8696273,0.6744
17/8/2017,0,0,198.2,-15.87,121.304,-46.53963655,6.8714
18/8/2017,-20.812,-288.5,36.59,24.97,-38.378,9.248856126,1.2549
21/8/2017,-114.169,-279.46,-55.56,-31.35,-0.904,14.37193869,0
22/8/2017,25.287,-113.5,103.41,-20.4,-15.089,104.3089379,0.234
23/8/2017,27.342,-142.7,109.58,-60.92,93.746,171.5788133,-6.4079
24/8/2017,-43.802,-86.94,67.12,-54.48,10.071,102.1485293,0.9793
25/8/2017,-21.131,0,15.16,-13.13,9.788,-2.281734726,0.343
28/8/2017,6.111,15.09,-25.6,-57.99,4.47,24.71836322,0
29/8/2017,-91.458,34.14,-210.39,145.3,-103.693,28.37584147,-0.3791
30/8/2017,-7.728,15.36,-53.66,20.4,12.498,-56.12582677,-1.092
31/8/2017,-17.575,69.34,-31.95,55.98,45.008,-74.11641421,8.3342
1/9/2017,0,-116.51,92.37,4.62,-76.112,137.1901669,0
5/9/2017,-38.273,-35.3,-232.99,10.51,-76.715,23.2586937,-2.4197
6/9/2017,-132.628,-200.6,-270.23,-15.39,-980.602,252.0025806,-6.1924
7/9/2017,-70.786,-47.27,97.59,34.4,-78.734,0,-17.7042
8/9/2017,-207.76,-19.82,-15.77,47.88,50.816,23.64731796,-0.3931
11/9/2017,-46.748,-65.04,-99.78,-11.39,72.924,200.4968904,-4.5568
12/9/2017,-30.261,-192.81,-96.67,5.77,-36.16,322.322754,0
13/9/2017,-36.225,404.22,-7.61,28.82,-36.418,16.66422124,65.4006
