,period,variable,value,new_period
452,2012-06-08,Short Term,13.43266901,8/6/2012 8:00
453,2012-06-11,Short Term,13.55542572,11/6/2012 8:00
454,2012-06-12,Short Term,14.3215338,12/6/2012 8:00
455,2012-06-13,Short Term,13.93811164,13/6/2012 8:00
456,2012-06-14,Short Term,13.96725144,14/6/2012 8:00
457,2012-06-15,Short Term,14.01820332,15/6/2012 8:00
458,2012-06-18,Short Term,13.87714567,18/6/2012 8:00
459,2012-06-19,Short Term,14.33086414,19/6/2012 8:00
460,2012-06-20,Short Term,13.6729899,20/6/2012 8:00
461,2012-06-21,Short Term,13.65996896,21/6/2012 8:00
462,2012-06-22,Short Term,13.09771606,22/6/2012 8:00
463,2012-06-25,Short Term,13.35625561,25/6/2012 8:00
464,2012-06-26,Short Term,13.20805722,26/6/2012 8:00
465,2012-06-27,Short Term,12.77996352,27/6/2012 8:00
466,2012-06-28,Short Term,12.56627387,28/6/2012 8:00
467,2012-06-29,Short Term,12.77965434,29/6/2012 8:00
468,2012-07-02,Short Term,11.95765761,2/7/2012 8:00
469,2012-07-03,Short Term,11.86536679,3/7/2012 8:00
470,2012-07-05,Short Term,11.19082886,5/7/2012 8:00
471,2012-07-06,Short Term,11.74197302,6/7/2012 8:00
472,2012-07-09,Short Term,12.16978558,9/7/2012 8:00
473,2012-07-10,Short Term,11.81510305,10/7/2012 8:00
474,2012-07-11,Short Term,11.59045006,11/7/2012 8:00
475,2012-07-12,Short Term,11.65221139,12/7/2012 8:00
476,2012-07-13,Short Term,11.39566226,13/7/2012 8:00
477,2012-07-16,Short Term,11.25716487,16/7/2012 8:00
478,2012-07-17,Short Term,11.60382159,17/7/2012 8:00
479,2012-07-18,Short Term,11.71279722,18/7/2012 8:00
480,2012-07-19,Short Term,12.11574359,19/7/2012 8:00
481,2012-07-20,Short Term,12.25294394,20/7/2012 8:00
482,2012-07-23,Short Term,12.55171321,23/7/2012 8:00
483,2012-07-24,Short Term,12.83056385,24/7/2012 8:00
484,2012-07-25,Short Term,13.5067409,25/7/2012 8:00
485,2012-07-26,Short Term,13.60638213,26/7/2012 8:00
486,2012-07-27,Short Term,13.60294023,27/7/2012 8:00
487,2012-07-30,Short Term,13.34189746,30/7/2012 8:00
488,2012-07-31,Short Term,13.66107657,31/7/2012 8:00
489,2012-08-01,Short Term,15.27800873,1/8/2012 8:00
490,2012-08-02,Short Term,15.20123084,2/8/2012 8:00
491,2012-08-03,Short Term,15.11376351,3/8/2012 8:00
492,2012-08-06,Short Term,14.77624374,6/8/2012 8:00
493,2012-08-07,Short Term,14.61405142,7/8/2012 8:00
494,2012-08-08,Short Term,14.62575446,8/8/2012 8:00
495,2012-08-09,Short Term,15.01572272,9/8/2012 8:00
496,2012-08-10,Short Term,15.13490894,10/8/2012 8:00
497,2012-08-13,Short Term,14.99317144,13/8/2012 8:00
498,2012-08-14,Short Term,15.02722898,14/8/2012 8:00
499,2012-08-15,Short Term,14.91811514,15/8/2012 8:00
500,2012-08-16,Short Term,14.48604789,16/8/2012 8:00
501,2012-08-17,Short Term,14.8206437,17/8/2012 8:00
502,2012-08-20,Short Term,14.55471597,20/8/2012 8:00
503,2012-08-21,Short Term,15.07692812,21/8/2012 8:00
504,2012-08-22,Short Term,14.89429797,22/8/2012 8:00
505,2012-08-23,Short Term,15.31565384,23/8/2012 8:00
506,2012-08-24,Short Term,15.19041586,24/8/2012 8:00
507,2012-08-27,Short Term,14.92885237,27/8/2012 8:00
508,2012-08-28,Short Term,14.89017318,28/8/2012 8:00
509,2012-08-29,Short Term,15.50839255,29/8/2012 8:00
510,2012-08-30,Short Term,15.28486954,30/8/2012 8:00
511,2012-08-31,Short Term,14.85787716,31/8/2012 8:00
512,2012-09-04,Short Term,15.36751092,4/9/2012 8:00
513,2012-09-05,Short Term,14.64323061,5/9/2012 8:00
514,2012-09-06,Short Term,15.14272138,6/9/2012 8:00
515,2012-09-07,Short Term,15.68041378,7/9/2012 8:00
516,2012-09-10,Short Term,15.64412932,10/9/2012 8:00
517,2012-09-11,Short Term,15.60999599,11/9/2012 8:00
518,2012-09-12,Short Term,16.51273077,12/9/2012 8:00
519,2012-09-13,Short Term,16.04611272,13/9/2012 8:00
520,2012-09-14,Short Term,16.88906229,14/9/2012 8:00
521,2012-09-17,Short Term,17.02609238,17/9/2012 8:00
522,2012-09-18,Short Term,16.82894552,18/9/2012 8:00
523,2012-09-19,Short Term,16.66239863,19/9/2012 8:00
524,2012-09-20,Short Term,17.1220814,20/9/2012 8:00
525,2012-09-21,Short Term,17.12015179,21/9/2012 8:00
526,2012-09-24,Short Term,16.8975144,24/9/2012 8:00
527,2012-09-25,Short Term,16.72412608,25/9/2012 8:00
528,2012-09-26,Short Term,16.69922214,26/9/2012 8:00
529,2012-09-27,Short Term,16.65893439,27/9/2012 8:00
530,2012-09-28,Short Term,16.32376503,28/9/2012 8:00
531,2012-10-01,Short Term,16.70176154,1/10/2012 8:00
532,2012-10-02,Short Term,16.34370566,2/10/2012 8:00
533,2012-10-03,Short Term,16.96789722,3/10/2012 8:00
534,2012-10-04,Short Term,16.13612352,4/10/2012 8:00
535,2012-10-05,Short Term,15.68443586,5/10/2012 8:00
536,2012-10-09,Short Term,15.57459342,9/10/2012 8:00
537,2012-10-10,Short Term,15.05513122,10/10/2012 8:00
538,2012-10-11,Short Term,15.2730558,11/10/2012 8:00
539,2012-10-12,Short Term,15.16760938,12/10/2012 8:00
540,2012-10-15,Short Term,15.14977021,15/10/2012 8:00
541,2012-10-16,Short Term,15.37490922,16/10/2012 8:00
542,2012-10-17,Short Term,15.54786066,17/10/2012 8:00
543,2012-10-18,Short Term,16.03603433,18/10/2012 8:00
544,2012-10-19,Short Term,15.58429888,19/10/2012 8:00
545,2012-10-22,Short Term,15.67558736,22/10/2012 8:00
546,2012-10-23,Short Term,16.08804618,23/10/2012 8:00
547,2012-10-24,Short Term,16.41067895,24/10/2012 8:00
548,2012-10-25,Short Term,16.51972245,25/10/2012 8:00
549,2012-10-26,Short Term,15.56747622,26/10/2012 8:00
550,2012-10-31,Short Term,15.67452614,31/10/2012 8:00
551,2012-11-01,Short Term,15.46649636,1/11/2012 8:00
552,2012-11-02,Short Term,15.22493951,2/11/2012 8:00
553,2012-11-05,Short Term,15.48246086,5/11/2012 8:00
554,2012-11-06,Short Term,15.09557047,6/11/2012 8:00
555,2012-11-07,Short Term,15.06590296,7/11/2012 8:00
556,2012-11-08,Short Term,15.42048911,8/11/2012 8:00
557,2012-11-09,Short Term,15.24137915,9/11/2012 8:00
558,2012-11-13,Short Term,14.96067046,13/11/2012 8:00
559,2012-11-14,Short Term,14.69765139,14/11/2012 8:00
560,2012-11-15,Short Term,15.15453647,15/11/2012 8:00
561,2012-11-16,Short Term,14.74389018,16/11/2012 8:00
562,2012-11-19,Short Term,14.54697101,19/11/2012 8:00
563,2012-11-20,Short Term,14.44940322,20/11/2012 8:00
564,2012-11-21,Short Term,14.25943189,21/11/2012 8:00
565,2012-11-23,Short Term,13.54237964,23/11/2012 8:00
566,2012-11-26,Short Term,13.38315645,26/11/2012 8:00
567,2012-11-27,Short Term,13.74222786,27/11/2012 8:00
568,2012-11-28,Short Term,13.47551133,28/11/2012 8:00
569,2012-11-29,Short Term,13.67458081,29/11/2012 8:00
570,2012-11-30,Short Term,14.10906933,30/11/2012 8:00
571,2012-12-03,Short Term,14.07809809,3/12/2012 8:00
572,2012-12-04,Short Term,14.29536912,4/12/2012 8:00
573,2012-12-05,Short Term,14.49788797,5/12/2012 8:00
574,2012-12-06,Short Term,14.47302081,6/12/2012 8:00
575,2012-12-07,Short Term,14.2155768,7/12/2012 8:00
576,2012-12-10,Short Term,14.13878412,10/12/2012 8:00
577,2012-12-11,Short Term,14.10789292,11/12/2012 8:00
578,2012-12-12,Short Term,14.03077393,12/12/2012 8:00
579,2012-12-13,Short Term,14.27785764,13/12/2012 8:00
580,2012-12-14,Short Term,14.63622049,14/12/2012 8:00
581,2012-12-17,Short Term,14.44050104,17/12/2012 8:00
582,2012-12-18,Short Term,12.51435077,18/12/2012 8:00
583,2012-12-19,Short Term,12.75688786,19/12/2012 8:00
584,2012-12-20,Short Term,12.61122417,20/12/2012 8:00
585,2012-12-21,Short Term,12.98910158,21/12/2012 8:00
586,2012-12-24,Short Term,12.20848732,24/12/2012 8:00
587,2012-12-26,Short Term,11.89143644,26/12/2012 8:00
588,2012-12-27,Short Term,11.51817766,27/12/2012 8:00
589,2012-12-28,Short Term,10.38876211,28/12/2012 8:00
590,2012-12-31,Short Term,10.23758749,31/12/2012 8:00
591,2013-01-02,Short Term,10.82377386,2/1/2013 8:00
592,2013-01-03,Short Term,10.44742947,3/1/2013 8:00
593,2013-01-04,Short Term,10.53524904,4/1/2013 8:00
594,2013-01-07,Short Term,10.47084658,7/1/2013 8:00
595,2013-01-08,Short Term,10.50092221,8/1/2013 8:00
596,2013-01-09,Short Term,9.915940766,9/1/2013 8:00
597,2013-01-10,Short Term,10.00860206,10/1/2013 8:00
598,2013-01-11,Short Term,10.2683959,11/1/2013 8:00
599,2013-01-14,Short Term,10.17363817,14/1/2013 8:00
600,2013-01-15,Short Term,9.984762394,15/1/2013 8:00
601,2013-01-16,Short Term,10.04906229,16/1/2013 8:00
602,2013-01-17,Short Term,10.19566382,17/1/2013 8:00
603,2013-01-18,Short Term,10.83888427,18/1/2013 8:00
604,2013-01-22,Short Term,10.98161472,22/1/2013 8:00
605,2013-01-23,Short Term,10.72143521,23/1/2013 8:00
606,2013-01-24,Short Term,11.112566,24/1/2013 8:00
607,2013-01-25,Short Term,10.78786569,25/1/2013 8:00
608,2013-01-28,Short Term,11.22852928,28/1/2013 8:00
609,2013-01-29,Short Term,11.34085317,29/1/2013 8:00
610,2013-01-30,Short Term,12.27660434,30/1/2013 8:00
611,2013-01-31,Short Term,12.13573863,31/1/2013 8:00
612,2013-02-01,Short Term,12.05281283,1/2/2013 8:00
613,2013-02-04,Short Term,12.02015051,4/2/2013 8:00
614,2013-02-05,Short Term,12.32192885,5/2/2013 8:00
615,2013-02-06,Short Term,11.29270595,6/2/2013 8:00
616,2013-02-07,Short Term,11.05072211,7/2/2013 8:00
617,2013-02-08,Short Term,11.87133507,8/2/2013 8:00
618,2013-02-11,Short Term,11.98208933,11/2/2013 8:00
619,2013-02-12,Short Term,12.35370822,12/2/2013 8:00
620,2013-02-13,Short Term,11.65725838,13/2/2013 8:00
621,2013-02-14,Short Term,11.60705096,14/2/2013 8:00
622,2013-02-15,Short Term,11.24795454,15/2/2013 8:00
623,2013-02-19,Short Term,11.78409613,19/2/2013 8:00
624,2013-02-20,Short Term,11.57601684,20/2/2013 8:00
625,2013-02-21,Short Term,11.3863668,21/2/2013 8:00
626,2013-02-22,Short Term,11.59182067,22/2/2013 8:00
627,2013-02-25,Short Term,11.88666135,25/2/2013 8:00
628,2013-02-26,Short Term,11.26208951,26/2/2013 8:00
629,2013-02-27,Short Term,12.01037082,27/2/2013 8:00
630,2013-02-28,Short Term,11.51696031,28/2/2013 8:00
631,2013-03-01,Short Term,11.12972459,1/3/2013 8:00
632,2013-03-04,Short Term,10.84560935,4/3/2013 8:00
633,2013-03-05,Short Term,10.96768303,5/3/2013 8:00
634,2013-03-07,Short Term,10.40098636,7/3/2013 8:00
635,2013-03-08,Short Term,10.09828554,8/3/2013 8:00
636,2013-03-11,Short Term,10.05263258,11/3/2013 8:00
637,2013-03-12,Short Term,11.31286245,12/3/2013 8:00
638,2013-03-13,Short Term,10.89476755,13/3/2013 8:00
639,2013-03-14,Short Term,10.44629062,14/3/2013 8:00
640,2013-03-15,Short Term,10.47463861,15/3/2013 8:00
641,2013-03-18,Short Term,10.07111351,18/3/2013 8:00
642,2013-03-19,Short Term,10.27547274,19/3/2013 8:00
643,2013-03-20,Short Term,10.73149384,20/3/2013 8:00
644,2013-03-21,Short Term,10.92827927,21/3/2013 8:00
645,2013-03-22,Short Term,10.43488404,22/3/2013 8:00
646,2013-03-25,Short Term,10.62696198,25/3/2013 8:00
647,2013-03-26,Short Term,10.55836134,26/3/2013 8:00
648,2013-03-27,Short Term,11.07184334,27/3/2013 8:00
649,2013-03-28,Short Term,11.14240802,28/3/2013 8:00
650,2013-03-29,Short Term,11.44550678,29/3/2013 8:00
651,2013-04-01,Short Term,11.800962,1/4/2013 8:00
652,2013-04-02,Short Term,12.01697818,2/4/2013 8:00
653,2013-04-03,Short Term,12.59766231,3/4/2013 8:00
654,2013-04-04,Short Term,15.16907176,4/4/2013 8:00
655,2013-04-05,Short Term,14.28485592,5/4/2013 8:00
656,2013-04-08,Short Term,11.34034983,8/4/2013 8:00
657,2013-04-09,Short Term,11.42217785,9/4/2013 8:00
658,2013-04-10,Short Term,11.30564536,10/4/2013 8:00
659,2013-04-11,Short Term,11.58656449,11/4/2013 8:00
660,2013-04-12,Short Term,11.83929447,12/4/2013 8:00
661,2013-04-15,Short Term,11.32650985,15/4/2013 8:00
662,2013-04-16,Short Term,11.12325485,16/4/2013 8:00
663,2013-04-17,Short Term,11.3068298,17/4/2013 8:00
664,2013-04-18,Short Term,10.87727196,18/4/2013 8:00
665,2013-04-19,Short Term,10.91025768,19/4/2013 8:00
666,2013-04-22,Short Term,10.8844828,22/4/2013 8:00
667,2013-04-23,Short Term,11.19712548,23/4/2013 8:00
668,2013-04-24,Short Term,11.02691609,24/4/2013 8:00
669,2013-04-25,Short Term,11.15623931,25/4/2013 8:00
670,2013-04-26,Short Term,10.92329548,26/4/2013 8:00
671,2013-04-29,Short Term,11.04282885,29/4/2013 8:00
672,2013-04-30,Short Term,10.7008596,30/4/2013 8:00
673,2013-05-01,Short Term,10.64770807,1/5/2013 8:00
674,2013-05-02,Short Term,10.88957457,2/5/2013 8:00
675,2013-05-03,Short Term,11.17887905,3/5/2013 8:00
676,2013-05-06,Short Term,11.61751572,6/5/2013 8:00
677,2013-05-07,Short Term,11.44610813,7/5/2013 8:00
678,2013-05-08,Short Term,11.25896552,8/5/2013 8:00
679,2013-05-09,Short Term,10.81231305,9/5/2013 8:00
680,2013-05-10,Short Term,11.0611556,10/5/2013 8:00
681,2013-05-13,Short Term,10.67572706,13/5/2013 8:00
682,2013-05-14,Short Term,10.56275771,14/5/2013 8:00
683,2013-05-15,Short Term,10.11953626,15/5/2013 8:00
684,2013-05-16,Short Term,10.10565123,16/5/2013 8:00
685,2013-05-17,Short Term,10.6350042,17/5/2013 8:00
686,2013-05-20,Short Term,11.01936013,20/5/2013 8:00
687,2013-05-21,Short Term,10.64955727,21/5/2013 8:00
688,2013-05-22,Short Term,10.61389704,22/5/2013 8:00
689,2013-05-23,Short Term,10.22215682,23/5/2013 8:00
690,2013-05-24,Short Term,10.08980037,24/5/2013 8:00
691,2013-05-28,Short Term,9.419834876,28/5/2013 8:00
692,2013-05-29,Short Term,9.788847285,29/5/2013 8:00
693,2013-05-30,Short Term,10.63183137,30/5/2013 8:00
694,2013-05-31,Short Term,10.15586817,31/5/2013 8:00
695,2013-06-03,Short Term,10.3910647,3/6/2013 8:00
696,2013-06-04,Short Term,10.78137735,4/6/2013 8:00
697,2013-06-05,Short Term,11.00037107,5/6/2013 8:00
698,2013-06-06,Short Term,10.64662705,6/6/2013 8:00
699,2013-06-07,Short Term,10.65708127,7/6/2013 8:00
700,2013-06-10,Short Term,10.65417896,10/6/2013 8:00
701,2013-06-11,Short Term,9.572284056,11/6/2013 8:00
702,2013-06-12,Short Term,10.1146367,12/6/2013 8:00
703,2013-06-13,Short Term,9.991440996,13/6/2013 8:00
704,2013-06-14,Short Term,9.789336242,14/6/2013 8:00
705,2013-06-17,Short Term,10.02555771,17/6/2013 8:00
706,2013-06-18,Short Term,10.47489554,18/6/2013 8:00
707,2013-06-19,Short Term,10.51530162,19/6/2013 8:00
708,2013-06-20,Short Term,11.97316214,20/6/2013 8:00
709,2013-06-21,Short Term,12.85597411,21/6/2013 8:00
710,2013-06-24,Short Term,11.28209353,24/6/2013 8:00
711,2013-06-25,Short Term,10.75897928,25/6/2013 8:00
712,2013-06-26,Short Term,11.21835335,26/6/2013 8:00
713,2013-06-27,Short Term,11.38435727,27/6/2013 8:00
714,2013-06-28,Short Term,11.22826529,28/6/2013 8:00
715,2013-07-01,Short Term,10.81519637,1/7/2013 8:00
716,2013-07-02,Short Term,10.96069937,2/7/2013 8:00
717,2013-07-03,Short Term,10.66556685,3/7/2013 8:00
718,2013-07-05,Short Term,10.77166774,5/7/2013 8:00
719,2013-07-08,Short Term,11.04643512,8/7/2013 8:00
720,2013-07-09,Short Term,11.01285478,9/7/2013 8:00
721,2013-07-10,Short Term,10.8632512,10/7/2013 8:00
722,2013-07-11,Short Term,11.10593886,11/7/2013 8:00
723,2013-07-12,Short Term,10.97605778,12/7/2013 8:00
724,2013-07-15,Short Term,10.93015216,15/7/2013 8:00
725,2013-07-16,Short Term,11.06068161,16/7/2013 8:00
726,2013-07-17,Short Term,10.81007367,17/7/2013 8:00
727,2013-07-18,Short Term,11.21124374,18/7/2013 8:00
728,2013-07-19,Short Term,11.32898615,19/7/2013 8:00
729,2013-07-22,Short Term,11.09148376,22/7/2013 8:00
730,2013-07-23,Short Term,10.86993253,23/7/2013 8:00
731,2013-07-24,Short Term,11.25403253,24/7/2013 8:00
732,2013-07-25,Short Term,11.89557758,25/7/2013 8:00
733,2013-07-26,Short Term,11.91087287,26/7/2013 8:00
734,2013-07-29,Short Term,11.51888508,29/7/2013 8:00
735,2013-07-30,Short Term,11.4211973,30/7/2013 8:00
736,2013-07-31,Short Term,11.15538366,31/7/2013 8:00
737,2013-08-01,Short Term,10.9708341,1/8/2013 8:00
738,2013-08-02,Short Term,11.57109165,2/8/2013 8:00
739,2013-08-05,Short Term,11.29360929,5/8/2013 8:00
740,2013-08-06,Short Term,11.28128595,6/8/2013 8:00
741,2013-08-07,Short Term,11.09000803,7/8/2013 8:00
742,2013-08-08,Short Term,11.03640925,8/8/2013 8:00
743,2013-08-09,Short Term,11.33780908,9/8/2013 8:00
744,2013-08-12,Short Term,12.00627182,12/8/2013 8:00
745,2013-08-13,Short Term,12.64375229,13/8/2013 8:00
746,2013-08-14,Short Term,12.84621436,14/8/2013 8:00
747,2013-08-15,Short Term,12.14739526,15/8/2013 8:00
748,2013-08-16,Short Term,12.11433179,16/8/2013 8:00
749,2013-08-19,Short Term,12.36516708,19/8/2013 8:00
750,2013-08-20,Short Term,12.22353023,20/8/2013 8:00
751,2013-08-21,Short Term,11.93298816,21/8/2013 8:00
752,2013-08-22,Short Term,11.76310604,22/8/2013 8:00
753,2013-08-23,Short Term,12.02412063,23/8/2013 8:00
754,2013-08-26,Short Term,11.58574391,26/8/2013 8:00
755,2013-08-27,Short Term,11.21434763,27/8/2013 8:00
756,2013-08-28,Short Term,11.17144829,28/8/2013 8:00
757,2013-08-29,Short Term,11.15950427,29/8/2013 8:00
758,2013-08-30,Short Term,10.9726316,30/8/2013 8:00
759,2013-09-03,Short Term,10.75945853,3/9/2013 8:00
760,2013-09-04,Short Term,11.02161998,4/9/2013 8:00
761,2013-09-05,Short Term,11.07329033,5/9/2013 8:00
762,2013-09-06,Short Term,10.69123211,6/9/2013 8:00
763,2013-09-09,Short Term,10.80412142,9/9/2013 8:00
764,2013-09-10,Short Term,10.8341262,10/9/2013 8:00
765,2013-09-11,Short Term,10.92790471,11/9/2013 8:00
766,2013-09-12,Short Term,10.73409176,12/9/2013 8:00
767,2013-09-13,Short Term,10.52852571,13/9/2013 8:00
768,2013-09-16,Short Term,10.81465432,16/9/2013 8:00
769,2013-09-17,Short Term,10.43580685,17/9/2013 8:00
770,2013-09-18,Short Term,11.47495036,18/9/2013 8:00
771,2013-09-19,Short Term,11.84042682,19/9/2013 8:00
772,2013-09-20,Short Term,11.74751114,20/9/2013 8:00
773,2013-09-23,Short Term,11.95460166,23/9/2013 8:00
774,2013-09-24,Short Term,11.64817549,24/9/2013 8:00
775,2013-09-25,Short Term,11.41634791,25/9/2013 8:00
776,2013-09-26,Short Term,11.26220841,26/9/2013 8:00
777,2013-09-27,Short Term,11.42294887,27/9/2013 8:00
778,2013-09-30,Short Term,11.53636657,30/9/2013 8:00
779,2013-10-01,Short Term,12.03070976,1/10/2013 8:00
780,2013-10-02,Short Term,12.05720718,2/10/2013 8:00
781,2013-10-03,Short Term,11.64352972,3/10/2013 8:00
782,2013-10-04,Short Term,12.00641888,4/10/2013 8:00
783,2013-10-07,Short Term,12.34450089,7/10/2013 8:00
784,2013-10-08,Short Term,12.50437072,8/10/2013 8:00
785,2013-10-09,Short Term,11.87864277,9/10/2013 8:00
786,2013-10-10,Short Term,12.03846261,10/10/2013 8:00
787,2013-10-11,Short Term,11.68342015,11/10/2013 8:00
788,2013-10-15,Short Term,11.34508414,15/10/2013 8:00
789,2013-10-16,Short Term,11.42028778,16/10/2013 8:00
790,2013-10-17,Short Term,11.80911763,17/10/2013 8:00
791,2013-10-18,Short Term,11.61156639,18/10/2013 8:00
792,2013-10-21,Short Term,12.37599459,21/10/2013 8:00
793,2013-10-22,Short Term,12.08040125,22/10/2013 8:00
794,2013-10-23,Short Term,12.12640927,23/10/2013 8:00
795,2013-10-24,Short Term,12.10068527,24/10/2013 8:00
796,2013-10-25,Short Term,11.31650124,25/10/2013 8:00
797,2013-10-28,Short Term,11.15420826,28/10/2013 8:00
798,2013-10-29,Short Term,11.23580389,29/10/2013 8:00
799,2013-10-30,Short Term,11.84815676,30/10/2013 8:00
800,2013-10-31,Short Term,11.97452935,31/10/2013 8:00
801,2013-11-01,Short Term,11.73704374,1/11/2013 8:00
802,2013-11-04,Short Term,12.02432825,4/11/2013 8:00
803,2013-11-05,Short Term,12.13081585,5/11/2013 8:00
804,2013-11-06,Short Term,12.19530667,6/11/2013 8:00
805,2013-11-07,Short Term,12.35381974,7/11/2013 8:00
806,2013-11-08,Short Term,11.54622181,8/11/2013 8:00
807,2013-11-12,Short Term,11.44479034,12/11/2013 8:00
808,2013-11-13,Short Term,11.48834401,13/11/2013 8:00
809,2013-11-14,Short Term,11.39492393,14/11/2013 8:00
810,2013-11-15,Short Term,11.63045452,15/11/2013 8:00
811,2013-11-18,Short Term,11.71257642,18/11/2013 8:00
812,2013-11-19,Short Term,11.85779525,19/11/2013 8:00
813,2013-11-20,Short Term,11.82627728,20/11/2013 8:00
814,2013-11-21,Short Term,11.84111457,21/11/2013 8:00
815,2013-11-22,Short Term,11.64233317,22/11/2013 8:00
816,2013-11-25,Short Term,12.02839947,25/11/2013 8:00
817,2013-11-26,Short Term,12.22954736,26/11/2013 8:00
818,2013-11-27,Short Term,12.13026688,27/11/2013 8:00
819,2013-11-29,Short Term,12.09010678,29/11/2013 8:00
820,2013-12-02,Short Term,11.86212316,2/12/2013 8:00
821,2013-12-03,Short Term,11.78257408,3/12/2013 8:00
822,2013-12-04,Short Term,12.37180917,4/12/2013 8:00
823,2013-12-05,Short Term,12.16017554,5/12/2013 8:00
824,2013-12-06,Short Term,12.24280869,6/12/2013 8:00
825,2013-12-09,Short Term,12.53927366,9/12/2013 8:00
826,2013-12-11,Short Term,12.93543325,11/12/2013 8:00
827,2013-12-12,Short Term,12.93430202,12/12/2013 8:00
828,2013-12-13,Short Term,12.83915658,13/12/2013 8:00
829,2013-12-16,Short Term,12.2327818,16/12/2013 8:00
830,2013-12-17,Short Term,12.43700302,17/12/2013 8:00
831,2013-12-18,Short Term,12.57101932,18/12/2013 8:00
832,2013-12-19,Short Term,12.87721109,19/12/2013 8:00
833,2013-12-20,Short Term,13.72422656,20/12/2013 8:00
834,2013-12-23,Short Term,12.5579359,23/12/2013 8:00
835,2013-12-24,Short Term,12.66308924,24/12/2013 8:00
836,2013-12-26,Short Term,12.34019905,26/12/2013 8:00
837,2013-12-27,Short Term,12.63498521,27/12/2013 8:00
838,2013-12-30,Short Term,12.76427128,30/12/2013 8:00
839,2013-12-31,Short Term,12.76125593,31/12/2013 8:00
840,2014-01-02,Short Term,13.2166105,2/1/2014 8:00
841,2014-01-03,Short Term,13.96344835,3/1/2014 8:00
842,2014-01-06,Short Term,13.50003029,6/1/2014 8:00
843,2014-01-07,Short Term,13.95942884,7/1/2014 8:00
844,2014-01-08,Short Term,14.67998465,8/1/2014 8:00
845,2014-01-09,Short Term,15.09405965,9/1/2014 8:00
846,2014-01-10,Short Term,15.44643266,10/1/2014 8:00
847,2014-01-13,Short Term,14.85284463,13/1/2014 8:00
848,2014-01-14,Short Term,15.47771879,14/1/2014 8:00
849,2014-01-15,Short Term,15.17424542,15/1/2014 8:00
850,2014-01-16,Short Term,14.88951151,16/1/2014 8:00
851,2014-01-17,Short Term,14.18788592,17/1/2014 8:00
852,2014-01-21,Short Term,14.39391197,21/1/2014 8:00
